Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,aspects
335672,335673,Les_Quinze_Nits,4,Positive,review_423612984,Located in the popular Plaza Real and good inexpensive foor,This restaurant is located and and end of the popular and busy Plaza Real and is one of many restaurants in this square. the restaurant is very busy and we had to wait for a table outside for a few minutes but it was worth...,"This restaurant is located and and end of the popular and busy Plaza Real and is one of many restaurants in this square. the restaurant is very busy and we had to wait for a table outside for a few minutes but it was worth the wait - thie is a good place for people watching as you eat your meal. The food was good, generous portions and inexpensive and whilst the restaurant was full service was attentive and friendly. Overall a good experience.","September 29, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d717319-Reviews-or680-Les_Quinze_Nits-Barcelona_Catalonia.html,UID_284,"{'location': 'positive', 'wait time': 'positive', 'atmosphere': 'positive', 'food': 'positive', 'portion size': 'positive', 'price': 'positive', 'service': 'positive'}"
364029,364030,Taller_de_Tapas_Rambla_Catalunya,3,Negative,review_140129064,Nice on the Ramblas average tapas,Ther restaurant is directly on the Ramblas. It's a quiet place in the crowded Barcelona. The restaurant is modern and comfortable. The waiter was really kind and smiling. Tapas were not bad but nothing special. If you are walking on the Ramblas and you want...,Ther restaurant is directly on the Ramblas. It's a quiet place in the crowded Barcelona. The restaurant is modern and comfortable. The waiter was really kind and smiling. Tapas were not bad but nothing special. If you are walking on the Ramblas and you want to relax you can stop here to have a quick lunch but if you are lloking for a nice Tapas restaurant for sure you can find something better in Barcelona.,"September 12, 2012",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d814881-Reviews-or1440-Taller_de_Tapas_Rambla_Catalunya-Barcelona_Catalonia.html,UID_99371,"{'location': 'positive', 'atmosphere': 'positive', 'service': 'positive', 'tapas': 'neutral', 'restaurant quality': 'neutral'}"
100996,100997,La_Pepita,5,Positive,review_177977765,Oral pleasure!,"This place is cool, chic, modern, groovy and a fantastic find.It's intimate and because its so so good, expect it to be busy. It's a great vibe though! We hadn't booked but were greeted nicely on entry, asked if we would like to wait...","This place is cool, chic, modern, groovy and a fantastic find. It's intimate and because its so so good, expect it to be busy. It's a great vibe though! We hadn't booked but were greeted nicely on entry, asked if we would like to wait 1/2 an hour and enjoy a drink at the bar and we are so glad we did. We were seated at the bar after about 10 mins and we ordered around 5 mins later and food started coming out 5 - 10 mins after that. Very organized and attentive service. It's not cheap, it's not expensive, you do pay pay for the superb quality but the servings are generous. The flavours were outstanding. The food has a modern and sometimes unique twist. Every dish we ordered was simply amazing and we love good food. We had the beef skewer which had very lean succulent meat, the duck Caesar salad and the fried egg with the ham and chips ( homemade lightly fried crisps and delicious Iberian ham) and the chicken croquettes. Now for a lighter, feeling content stomach we could have stopped here, but as the food was so tasty and it was our last night we ordered another two glasses of Chardonnay, the aubergine fritters with apple, goats cheese and honey and the Mc Pepita which is their take on a tapas style burger which we shared and highly recommend.... I'd eat these all day long! Two of us, 6 dishes and two glasses of Chardonnay for just over 50 euro. We would happily go earlier and spend a 100 and try more but we simply didn't have time. This topped any Tapas styled food we found in Barcelona and we found two other amazing places whilst we were exploring.","September 20, 2013",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d2151085-Reviews-or1180-La_Pepita-Barcelona_Catalonia.html,UID_80028,"{'atmosphere': 'positive', 'wait time': 'positive', 'service': 'positive', 'price': 'neutral', 'food': 'positive', 'beef skewer': 'positive', 'duck caesar salad': 'positive', 'fried egg with ham and chips': 'positive', 'chicken croquettes': 'positive', 'aubergine fritters': 'positive', 'mc pepita': 'positive', 'chardonnay': 'positive'}"
44824,44825,The_Sopa_Boba,4,Positive,review_521736957,Dinner,Nice staff with excellent food.   Limited menu but plenty of wines to choose from.   Would go back again.,Nice staff with excellent food.   Limited menu but plenty of wines to choose from.   Would go back again.,"September 6, 2017",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d7724305-Reviews-or140-The_Sopa_Boba-Barcelona_Catalonia.html,UID_39001,"{'staff': 'positive', 'food': 'positive', 'menu': 'negative', 'wine selection': 'positive'}"
228841,228842,Restaurante_Barceloneta,4,Positive,review_524150488,Great dinner and nice service,We wemt with some colleagues and it was great. You xan always ear a fantastic seafood paella with great service.Very recommended.  Specially for business dinners,We wemt with some colleagues and it was great. You xan always ear a fantastic seafood paella with great service.Very recommended.  Specially for business dinners,"September 13, 2017",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d4972660-Reviews-or190-Restaurante_Barceloneta-Barcelona_Catalonia.html,UID_30095,"{'colleagues': 'positive', 'seafood paella': 'positive', 'service': 'positive', 'business dinners': 'positive'}"
182299,182300,Pura_Brasa_Arenas,2,Negative,review_174326481,Un-organised and unfriendly,Had to constantly move the table about so they could squeeze more tables in then you don't get what you ordered.,Had to constantly move the table about so they could squeeze more tables in then you don't get what you ordered.,"August 27, 2013",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d2205075-Reviews-or840-Pura_Brasa_Arenas-Barcelona_Catalonia.html,UID_2494,"{'table arrangement': 'negative', 'order accuracy': 'negative'}"
365279,365280,Cinco_Jotas_Rambla,2,Negative,review_735656852,Price Quality ratio is one of the worst,The food is quite ok but the service....You can get the same quality food for much less money. They think the brand alone is enough.Never again,The food is quite ok but the service....You can get the same quality food for much less money. They think the brand alone is enough.Never again,"December 30, 2019",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d997970-Reviews-Cinco_Jotas_Rambla-Barcelona_Catalonia.html,UID_207337,"{'food': 'neutral', 'service': 'negative', 'price': 'negative', 'brand': 'negative'}"
303887,303888,Indochine,1,Negative,review_244735959,The worst vietnamese food which I tried,"Overprised, we paid more than 50 euros for 2 main dishes and one starter, and it wasn't even tasty (portions were tiny btw). We didnt enjoy the servise too. I would really not recommend to go there, for us it was surprising dissapointment, I'm pretty...","Overprised, we paid more than 50 euros for 2 main dishes and one starter, and it wasn't even tasty (portions were tiny btw). We didnt enjoy the servise too. I would really not recommend to go there, for us it was surprising dissapointment, I'm pretty sure that for that prise you would be easily find something much better than this place.","December 16, 2014",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d816043-Reviews-or20-Indochine-Barcelona_Catalonia.html,UID_185052,"{'price': 'negative', 'food': 'negative', 'portion size': 'negative', 'service': 'negative', 'recommendation': 'negative'}"
218421,218422,Yashima,2,Negative,review_252666912,Very poor,Went to yashimaVery disappointed in the food Place is tired needs to revamp as there are new japanese restaurants far superior to this in the city,Went to yashima Very disappointed in the food  Place is tired needs to revamp as there are new japanese restaurants far superior to this in the city,"February 4, 2015",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d950235-Reviews-or30-Yashima-Barcelona_Catalonia.html,UID_4528,"{'food': 'negative', 'atmosphere': 'negative', 'competition': 'positive'}"
28116,28117,Arcano,5,Positive,review_364425830,Arcano Restaurant in Barcelona,Excellent food and atmosphere!  Restaurant is located in the Gothic Quarter and please make a reservation as it is required to ensure you will get a table.,Excellent food and atmosphere!  Restaurant is located in the Gothic Quarter and please make a reservation as it is required to ensure you will get a table.,"April 15, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d986234-Reviews-or940-Arcano-Barcelona_Catalonia.html,UID_25362,"{'food': 'positive', 'atmosphere': 'positive', 'location': 'neutral', 'reservation': 'neutral'}"
337907,337908,Restaurante_Salamanca,4,Positive,review_363201277,Very Good!!,"Quite nice seafood place, lots of options in a very charming location in front of the beach, amounts of food in each dish are huge, so order carefully","Quite nice seafood place, lots of options in a very charming location in front of the beach, amounts of food in each dish are huge, so order carefully","April 10, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1007529-Reviews-or740-Restaurante_Salamanca-Barcelona_Catalonia.html,UID_198500,"{'seafood': 'positive', 'options': 'positive', 'location': 'positive', 'portion size': 'positive'}"
119180,119181,Teresa_Carles,5,Positive,review_209168529,One of the finest restaurant,"Great place Also for carnovors. The experience as a whole is elevating, and the prices are very moderate","Great place Also for carnovors. The experience as a whole is elevating, and the prices are very moderate","June 6, 2014",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d2075668-Reviews-or1640-Teresa_Carles-Barcelona_Catalonia.html,UID_91581,"{'place': 'positive', 'experience': 'positive', 'price': 'positive'}"
408795,408796,Guell_Tapas,5,Positive,review_633268571,Great seafood and paella,"Excellent food at a very reasonable price, friendly staff and great location of this place made our dinner a great experience.","Excellent food at a very reasonable price, friendly staff and great location of this place made our dinner a great experience.","November 13, 2018",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d3601243-Reviews-or160-Guell_Tapas-Barcelona_Catalonia.html,UID_223500,"{'food': 'positive', 'price': 'positive', 'service': 'positive', 'location': 'positive'}"
201424,201425,Salsalada,4,Positive,review_669860891,Great paella,"Great spot for sea food, paella was really good. If you’re looking for seafood worth a stop but pizza wasn't great! Service was good!","Great spot for sea food, paella was really good. If you’re looking for seafood worth a stop but pizza wasn't great! Service was good!","April 28, 2019",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d14056676-Reviews-or210-Salsalada-Barcelona_Catalonia.html,UID_4833,"{'sea food': 'positive', 'paella': 'positive', 'pizza': 'negative', 'service': 'positive'}"
179996,179997,Santagustina,5,Positive,review_525967220,Superb experience,"We were enjoying a couple of days in Barcelona prior to attending a conference and found this charming little restaurant by accident.The few outside tables were already taken as were most the those inside but, being just two of us, we were found a...","We were enjoying a couple of days in Barcelona prior to attending a conference and found this charming little restaurant by accident. The few outside tables were already taken as were most the those inside but, being just two of us, we were found a quiet table in the bar area. It would appear that we were lucky as during our visit umpteen groups of all sizes were apologetically declined service as the place was at capacity - 2 couples ate at the bar using stools such was the demand. Whilst some of those eating (or being turned away) were likely first time visitors, it seemed that a number of them were also were locals and/or return visitors which perhaps suggests something. Our own lack of experience of eating out in Spain means that there was some slight puzzlement in terms of what we should order and when it would arrive but that aside we found the meal to be truly superb. The meal, ambience, and setting were all memorable BUT were bested by the staff/owners. I have never seen a team continuously work so hard to attend to the needs of their clientele. Only once was my glass left empty for more than a minute before being refilled with another beer. Whilst other staff were obviously on site, there were three young male staff that seemed to not stop all evening. As I stated to one - if they are not the owners, they should be. Overall a truly great experience.","September 20, 2017",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d8026826-Reviews-or120-Santagustina-Barcelona_Catalonia.html,UID_61564,"{'location': 'positive', 'restaurant atmosphere': 'positive', 'service': 'positive', 'food': 'positive', 'wait time': 'neutral', 'staff': 'positive'}"
42431,42432,Sensi_Tapas,2,Negative,review_134265627,Disappointing,I'm wondering if they were just having an off night when we were there (on a Sunday) as the food was bland and the paella in particular was very poor. Ambience and service was okay but then we were asked to move tables towards the...,"I'm wondering if they were just having an off night when we were there (on a Sunday) as the food was bland and the paella in particular was very poor. Ambience and service was okay but then we were asked to move tables towards the end of the meal so they could accomodate more people in the restaurant. It felt a bit like a busy MacDonalds where people swoop on a table as soon as the previous occupant gets up, except it was the staff doing the swooping. There are a lot of other better reviews so perhaps we were unlucky, but in my experience I wouldn't bother with this place. Barca has plenty of choice!","July 13, 2012",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1099420-Reviews-or1160-Sensi_Tapas-Barcelona_Catalonia.html,UID_37092,"{'food': 'negative', 'paella': 'negative', 'ambience': 'neutral', 'service': 'neutral', 'seating arrangement': 'negative'}"
378302,378303,Palo_Santo,5,Positive,review_242972131,excellent restaurant,Food absolutely excellent and local typical - service excellent especially the waitress was very kind and very explanative - she advised us a special food  of Barcelone which was excelent . The place also is very well decorated and the atmosphere very friendly. We recomment...,Food absolutely excellent and local typical - service excellent especially the waitress was very kind and very explanative - she advised us a special food of Barcelone which was excelent . The place also is very well decorated and the atmosphere very friendly. We recomment warmly.,"December 4, 2014",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d7021650-Reviews-or140-Palo_Santo-Barcelona_Catalonia.html,UID_211901,"{'food': 'positive', 'service': 'positive', 'waitress': 'positive', 'atmosphere': 'positive', 'decoration': 'positive'}"
160554,160555,Setze_Restaurant,5,Positive,review_377396969,Impressive,"Easily one of the best restaurants in Barcelona. It is located in a quiet street just barely 2-3 minutes walk from Les Corts metro station. The place has a nice ambiance, the staff is very friendly, and best of all, the food is delicious. The...","Easily one of the best restaurants in Barcelona. It is located in a quiet street just barely 2-3 minutes walk from Les Corts metro station. The place has a nice ambiance, the staff is very friendly, and best of all, the food is delicious. The Beef Medallion was such a dream. Me and my wife loves it! We will come back whenever we visit Barcelona.","May 28, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d7002305-Reviews-or10-Setze_Restaurant-Barcelona_Catalonia.html,UID_17685,"{'restaurant': 'positive', 'location': 'positive', 'atmosphere': 'positive', 'service': 'positive', 'food': 'positive', 'beef medallion': 'positive'}"
313112,313113,La_Catalana_II,1,Negative,review_621143691,Tourists Trap! Waste of money.,"We went there last Friday without looking up any reviews, we passed by and it looked nice. However it was a mistake. The service wasn’t good, first a part of the food we ordered came within 2 minutes - it seemed they have it ready...","We went there last Friday without looking up any reviews, we passed by and it looked nice. However it was a mistake. The service wasn’t good, first a part of the food we ordered came within 2 minutes - it seemed they have it ready behind the counter or just heated it quickly up. The other part of food came to our table 15 minutes later after we’ve asked twice for it and had eaten up everything else. The Serrano ham was more fat than ham and in the end we found out we had to pay 15% on top because we eat here. Where else would we eat? It was definetly not a take away. Very disappointing. Way overpriced and no good food - we paid 35€ for patatas bravas, serrano ham, tomato bread and croquettes. We drank water only. Don’t go here it’s a classic tourist trap!","October 1, 2018",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d2339415-Reviews-La_Catalana_II-Barcelona_Catalonia.html,UID_74690,"{'atmosphere': 'positive', 'service': 'negative', 'food': 'negative', 'wait time': 'negative', 'ham': 'negative', 'price': 'negative'}"
131531,131532,La_Flauta,3,Negative,review_433472046,"Good food, but....","Terrible service. When you enter it may be a que, but there is no information telling you that you have to sign up on a list. When we got our table it seems like the waiter is rushing to get our orders as soon as...","Terrible service. When you enter it may be a que, but there is no information telling you that you have to sign up on a list. When we got our table it seems like the waiter is rushing to get our orders as soon as possible to get a high turnover. All the employees seemed really stressed and we dindn't get to relax over a good dinner. We got the food we ordered quick, but it came from two different kitchens so it did not come all at the same time. The food it self was really good, but since it felt like a nonexicting service in an extremly stressed situation it only get ***. ","November 1, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d787824-Reviews-or440-La_Flauta-Barcelona_Catalonia.html,UID_10684,"{'service': 'negative', 'wait time': 'positive', 'atmosphere': 'negative', 'food': 'positive'}"
306879,306880,Albi,2,Negative,review_221137456,Bad experience,"We were 4ppl eating at Albi for lunch... Our experience was pretty bad from the beginning until the end. We ordered 4 menu del dia, the pre starters supposed to be a tapas was shredded surimi... Starters were ok. But the main course was really...","We were 4ppl eating at Albi for lunch... Our experience was pretty bad from the beginning until the end. We ordered 4 menu del dia, the pre starters supposed to be a tapas was shredded surimi... Starters were ok. But the main course was really bad: one overcooked steak, hairs in the French fries and the fish was served with rotten lemon. Finally the waitress did not bring us the change and we had to ask for it. Anyway I had to let everyone know that it is not worth the price.","August 11, 2014",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d1089029-Reviews-or20-Albi-Barcelona_Catalonia.html,UID_186202,"{'service': 'negative', 'food': 'negative', 'price': 'negative', 'waitress': 'negative'}"
420326,420327,La_Gastronomica,3,Negative,review_639305712,very small restaurant and tiny portions,"tunafish dish is just 4 table spoon size at 9.5 Euro price....We were 2., paid 40 Euro for dinner and left the restaurant without feeling full.The main problem is very tiny portions at very high price.","tunafish dish is just 4 table spoon size at 9.5 Euro price....We were 2., paid 40 Euro for dinner and left the restaurant without feeling full.The main problem is very tiny portions at very high price.","December 12, 2018",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d12702677-Reviews-or220-La_Gastronomica-Barcelona_Catalonia.html,UID_62943,"{'tunafish dish': 'negative', 'price': 'negative', 'portion size': 'negative', 'satisfaction': 'negative'}"
193649,193650,Bar_Celta_Pulperia,4,Positive,review_533386901,Excellent authentic tapas,"Great authentic local tapas restaurant. I saw a mix of tourists and local families with children which is a good sign. Standard traditional tapas fare like octopus, sausages, fish, wine and beer. Has a nice bar to sit at and admire all of the food,...","Great authentic local tapas restaurant. I saw a mix of tourists and local families with children which is a good sign. Standard traditional tapas fare like octopus, sausages, fish, wine and beer. Has a nice bar to sit at and admire all of the food, or you can grab a table. Not a 5 star restaurant but great, authentic local tapas. Wonderful find when wandering around d the gothic quarter. ","October 16, 2017",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d7708330-Reviews-or120-Bar_Celta_Pulperia-Barcelona_Catalonia.html,UID_134258,"{'restaurant type': 'positive', 'food': 'positive', 'atmosphere': 'positive', 'bar': 'positive', 'location': 'positive'}"
202506,202507,Surya_Pau_Claris,1,Negative,review_413112029,Unhappy staff,"not a pleasant experience if you like to be looked after. Also, check the bill carefully as they tried to charge me twice.  The food was nothing special and a bit pricey","not a pleasant experience if you like to be looked after. Also, check the bill carefully as they tried to charge me twice.  The food was nothing special and a bit pricey","August 31, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d5582359-Reviews-or210-Surya_Pau_Claris-Barcelona_Catalonia.html,UID_92699,"{'service': 'negative', 'price': 'negative', 'food': 'neutral', 'billing': 'negative'}"
251243,251244,Loft_Del_Born,5,Positive,review_506487300,Excellent Food and Service,We ate there twice so we had four different meals and all were excellent.  The waitress spoke perfect English.  We ate inside the restaurant and it was very quiet.  Couldn't have asked for more.  If I ever return to Barcelona I will make sure I...,We ate there twice so we had four different meals and all were excellent. The waitress spoke perfect English. We ate inside the restaurant and it was very quiet. Couldn't have asked for more. If I ever return to Barcelona I will make sure I find a place close to this restaurant so I can return there and enjoy their great meals.,"July 28, 2017",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d4589368-Reviews-or40-Loft_Del_Born-Barcelona_Catalonia.html,UID_162144,"{'food': 'positive', 'service': 'positive', 'atmosphere': 'positive', 'location': 'positive'}"
216018,216019,Xiringuito_Escriba,3,Negative,review_566215888,Great location and vibe,"The location, vibe and paella are really good. But you pay for the location. Rest of the food was ok.","The location, vibe and paella are really good. But you pay for the location. Rest of the food was ok.","March 13, 2018",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d718434-Reviews-or200-Xiringuito_Escriba-Barcelona_Catalonia.html,UID_145460,"{'location': 'positive', 'vibe': 'positive', 'paella': 'positive', 'price': 'negative', 'food': 'neutral'}"
389344,389345,O_Hara_s_Irish_Bar_Restaurant,2,Negative,review_643494327,"Nice beer, horrible food!","Unless you are microwave heated food fan, do not eat here! The food is terrible and absolutely not edible. The staff is, however, very kind and so is beer.","Unless you are microwave heated food fan, do not eat here! The food is terrible and absolutely not edible. The staff is, however, very kind and so is beer.","January 4, 2019",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d4225510-Reviews-or10-O_Hara_s_Irish_Bar_Restaurant-Barcelona_Catalonia.html,UID_189795,"{'food': 'negative', 'service': 'positive', 'beer': 'positive'}"
334654,334655,4_Gats,4,Positive,review_398986271,A historical landmark and a must visit in Barcelona!,"The place is an old hangout of poets, painters and great artists of a golden generation in Spain. It is nestled in a quaint street in the Gothic Quarter beyond the old Roman walls. Just walking there From Plaza Catalunya is an experience. The restaurant...","The place is an old hangout of poets, painters and great artists of a golden generation in Spain. It is nestled in a quaint street in the Gothic Quarter beyond the old Roman walls. Just walking there From Plaza Catalunya is an experience. The restaurant itself is a work of art. My wife, 8 year old son and 3 year old daughter were there for lunch and were helped by Romeo, who was an absolute pleasure to talk to and was a true professional in helping us navigate the menu. This place is a true Barcelona landmark and must when spending a few days in town.","July 29, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d896759-Reviews-or890-4_Gats-Barcelona_Catalonia.html,UID_197202,"{'place': 'positive', 'atmosphere': 'positive', 'service': 'positive', 'menu': 'positive'}"
149931,149932,Mirandoalmar,3,Negative,review_531826276,Nice Views,Great views and prix fixe menu but be sure to double check your bill. We found that they charged us a fee to sit on the terrace and for bread (which we didn't ask for). The food was average but I think you go to...,Great views and prix fixe menu but be sure to double check your bill. We found that they charged us a fee to sit on the terrace and for bread (which we didn't ask for). The food was average but I think you go to places like this for views more so than food.,"October 10, 2017",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d3568528-Reviews-or170-Mirandoalmar-Barcelona_Catalonia.html,UID_110052,"{'views': 'positive', 'menu': 'positive', 'bill': 'negative', 'service': 'negative', 'food': 'neutral', 'atmosphere': 'positive'}"
49738,49739,Dona_Rosa,1,Negative,review_683072010,Selective Customer Served,You let white people sit and drink coffee while a person in color who orders the same is treated very bad! Shame.,You let white people sit and drink coffee while a person in color who orders the same is treated very bad! Shame.,"June 20, 2019",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d10285793-Reviews-or100-Dona_Rosa-Barcelona_Catalonia.html,UID_42843,"{'service': 'negative', 'racial fairness': 'negative'}"
109985,109986,Cerveceria_Catalana,5,Positive,review_722307351,"Gorgeous tapas, consistent quality and service","I have been a patron of Cervesería Catalana for over 10 years now, and can honestly say that their tapas are some of the best in Barcelona. Throughout the time we have been visiting, the food is always consistently good quality and service is excellent....","I have been a patron of Cervesería Catalana for over 10 years now, and can honestly say that their tapas are some of the best in Barcelona. Throughout the time we have been visiting, the food is always consistently good quality and service is excellent.  Don’t be fooled by their lack of website or online presence... this is one of the slickest and best run restaurants in Barcelona. Before you visit, please note that they do not take reservations - be prepared to wait for a table if you turn up at busy times. If you’ve got flexibility, I’d recommend coming for an early midweek lunch (when the restaurant is quietest). We personally love the whitebait, Spanish omelette, crispy Camembert, and calamari. They also have a fabulous selection of desserts on offer.","October 29, 2019",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d782944-Reviews-or100-Cerveceria_Catalana-Barcelona_Catalonia.html,UID_85787,"{'cervesería catalana': 'positive', 'tapas': 'positive', 'food': 'positive', 'service': 'positive', 'online presence': 'neutral', 'management': 'positive', 'reservations': 'negative', 'wait time': 'negative', 'atmosphere': 'positive', 'whitebait': 'positive', 'spanish omelette': 'positive', 'crispy camembert': 'positive', 'calamari': 'positive', 'desserts': 'positive'}"
262982,262983,Casa_Guinart,5,Positive,review_425536461,Nice lunch on La Rambla,The upstairs dining room was cozy with exposed brick and wood and away from the noise and smoking in the street. The menu had allergy symbols next to the dished that I appreciate having celiac.,The upstairs dining room was cozy with exposed brick and wood and away from the noise and smoking in the street. The menu had allergy symbols next to the dished that I appreciate having celiac.,"October 6, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d3650118-Reviews-or150-Casa_Guinart-Barcelona_Catalonia.html,UID_167301,"{'atmosphere': 'positive', 'menu': 'positive'}"
148347,148348,La_Pampa,5,Positive,review_477388613,5/5,"Great food and great service! Go here once, and you are definetly coming back. This restaurant is worth a visit. Driss and the rest of the guys are awesome!","Great food and great service! Go here once, and you are definetly coming back. This restaurant is worth a visit. Driss and the rest of the guys are awesome!","April 20, 2017",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d7180993-Reviews-or70-La_Pampa-Barcelona_Catalonia.html,UID_109070,"{'food': 'positive', 'service': 'positive', 'restaurant': 'positive'}"
390477,390478,Rosti_Restaurant,2,Negative,review_390767529,Smallest paella ever. ,"We ordered mixed paella for 3 to share with the kids. They could have easily eaten one each and I could have eaten 2. It had one of everything, one squid ring, one bit of chicken, etc. They also had very few smoothies for the...","We ordered mixed paella for 3 to share with the kids. They could have easily eaten one each and I could have eaten 2. It had one of everything, one squid ring, one bit of chicken, etc. They also had very few smoothies for the kids despite having a a large selection on the menu, there were only 3 available.  Very disappointed and almost as hungry as I was when I came in. ","July 9, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d3677525-Reviews-or30-Rosti_Restaurant-Barcelona_Catalonia.html,UID_175757,"{'paella': 'negative', 'portion size': 'negative', 'smoothies': 'negative', 'menu variety': 'negative', 'satisfaction': 'negative'}"
245568,245569,Thai_Barcelona_Royal_Cuisine_Restaurant,5,Positive,review_593246755,"Brilliant restaurant , staff and food","This place was just round the corner from our hotel and was superb. The staff (Imelda I think was her name) was very friendly, funny and interactive with our table of 4. Food was excellent and I would definitely come back again. Decor and ambience...","This place was just round the corner from our hotel and was superb. The staff (Imelda I think was her name) was very friendly, funny and interactive with our table of 4. Food was excellent and I would definitely come back again. Decor and ambience was great too.","July 5, 2018",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d800988-Reviews-or50-Thai_Barcelona_Royal_Cuisine_Restaurant-Barcelona_Catalonia.html,UID_159626,"{'location': 'positive', 'service': 'positive', 'food': 'positive', 'atmosphere': 'positive'}"
323884,323885,Merenda_Sinoira,5,Positive,review_483911779,Enticing visually and the tastebuds excited too!,A small characterful place hiding near the Barcelona arc de triomf. Friendly staff - homemade tasty food - will look forward to my return!,A small characterful place hiding near the Barcelona arc de triomf. Friendly staff - homemade tasty food - will look forward to my return!,"May 13, 2017",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d10445344-Reviews-Merenda_Sinoira-Barcelona_Catalonia.html,UID_86222,"{'place': 'positive', 'staff': 'positive', 'food': 'positive'}"
334743,334744,Hanami,4,Positive,review_553428917,Good,"I went there with a friend for dinner and as we are students, we do not have that much money. For less than 14 euros, we took the menu del noche which consists of 3 dishes, a beverage and a dessert. It was delicious and...","I went there with a friend for dinner and as we are students, we do not have that much money. For less than 14 euros, we took the menu del noche which consists of 3 dishes, a beverage and a dessert. It was delicious and copious.","January 12, 2018",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d8590021-Reviews-Hanami-Barcelona_Catalonia.html,UID_75738,"{'price': 'positive', 'food': 'positive', 'quantity': 'positive'}"
373996,373997,La_Torreta_Del_Parc_Guell,1,Negative,review_428715565,Please don't eat here,"This restaurant is not worth your visit. The food is terible, and I don't even want to talk about the toilets.","This restaurant is not worth your visit. The food is terible, and I don't even want to talk about the toilets.","October 17, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d2703119-Reviews-or20-La_Torreta_Del_Parc_Guell-Barcelona_Catalonia.html,UID_210471,"{'restaurant': 'negative', 'food': 'negative', 'toilets': 'negative'}"
157396,157397,Jamon_y_vino,3,Negative,review_430968235,"Solid place to eat, but a bit pricey","I really wanted to have paella. On the suggestion of our waiter, I ordered the paella marisco. It was OK. There was enough for my husband and I to split. We also split the Catalan salad which was nice.","I really wanted to have paella. On the suggestion of our waiter, I ordered the paella marisco. It was OK. There was enough for my husband and I to split. We also split the Catalan salad which was nice.","October 23, 2016",Barcelona_Catalonia,https://www.tripadvisor.com/Restaurant_Review-g187497-d7933045-Reviews-or200-Jamon_y_vino-Barcelona_Catalonia.html,UID_97525,"{'paella': 'neutral', 'service': 'positive', 'portion size': 'positive', 'salad': 'positive'}"
